metabolites_id,reaction_id,name,reaction_string,subsystem,lower_bound,upper_bound,formula,charge,compartment
ctp[c],r_0080,CTP,atp[c] + cdp[c] <=> adp[c] + ctp[c],Pyrimidine Metabolism,-1000.0,1000.0,C9H13N3O14P3,-3,c
ctp[c],r_0625,CTP,ctp[c] + h2o[c] --> cmp[c] + ppi[c],Pyrimidine Metabolism,0.0,1000.0,C9H13N3O14P3,-3,c
34hpp[c],r_0904,3-(4-Hydroxyphenyl)pyruvate,nad[c] + pphn[c] <=> 34hpp[c] + co2[c] + h[c] + nadh[c],Phenylalanine Tyrosine Tryptophan Biosynthesis,-1000.0,1000.0,C9H7O4,-1,c
34hpp[c],r_0844,3-(4-Hydroxyphenyl)pyruvate,34hpp[c] + o2[c] <=> co2[c] + hgentis[c],Tyrosine metabolism,-1000.0,1000.0,C9H7O4,-1,c
34hpp[c],r_0081,3-(4-Hydroxyphenyl)pyruvate,akg[c] + tyr__L[c] <=> 34hpp[c] + glu__L[c],Phenylalanine Tyrosine Tryptophan Biosynthesis,-1000.0,1000.0,C9H7O4,-1,c
34hpp[c],r_1053,3-(4-Hydroxyphenyl)pyruvate,34hpp[c] + h[c] <=> 34hpp[e] + h[e],Transport,-1000.0,1000.0,C9H7O4,-1,c
ppp9[c],r_0082,Protoporphyrin,fe2[c] + ppp9[c] <=> 2.0 h[c] + pheme[c],Porphyrin and Chlorophyll Metabolism,-1000.0,1000.0,C34H32N4O4,-2,c
ppp9[c],r_0308,Protoporphyrin,1.5 o2[c] + pppg9[c] --> 3.0 h2o[c] + ppp9[c],Porphyrin and Chlorophyll Metabolism,0.0,1000.0,C34H32N4O4,-2,c
pheme[c],r_0310,Protoheme,frdp[c] + h2o[c] + pheme[c] --> hemeO[c] + ppi[c],Porphyrin and Chlorophyll Metabolism,0.0,1000.0,C34H30N4O4Fe,-2,c
pheme[c],r_0082,Protoheme,fe2[c] + ppp9[c] <=> 2.0 h[c] + pheme[c],Porphyrin and Chlorophyll Metabolism,-1000.0,1000.0,C34H30N4O4Fe,-2,c
23dhmb[c],r_0174,"(R)-2,3-Dihydroxy-3-methylbutanoate",23dhmb[c] --> 3mob[c] + h2o[c],"Valine, Leucine and Isoleucine Biosynthesis",0.0,1000.0,C5H9O4,-1,c
23dhmb[c],r_0595,"(R)-2,3-Dihydroxy-3-methylbutanoate",23dhmb[c] + nadp[c] <=> 3hmoa[c] + h[c] + nadph[c],"Valine, Leucine and Isoleucine Biosynthesis",-1000.0,1000.0,C5H9O4,-1,c
23dhmb[c],r_0571,"(R)-2,3-Dihydroxy-3-methylbutanoate",alac__S[c] + h[c] + nadph[c] --> 23dhmb[c] + nadp[c],Pantothenate and CoA Biosynthesis,0.0,1000.0,C5H9O4,-1,c
23dhmb[c],r_0083,"(R)-2,3-Dihydroxy-3-methylbutanoate",23dhmb[c] + nadp[c] <=> alac__S[c] + h[c] + nadph[c],"Valine, Leucine and Isoleucine Biosynthesis",-1000.0,1000.0,C5H9O4,-1,c
alac__S[c],r_0594,(S)-2-Acetolactate,alac__S[c] <=> 3hmoa[c],"Valine, Leucine and Isoleucine Biosynthesis",-1000.0,1000.0,C5H7O4,-1,c
alac__S[c],r_0107,(S)-2-Acetolactate,2ahethmpp[c] + pyr[c] --> alac__S[c] + thmpp[c],"Valine, Leucine and Isoleucine Biosynthesis",0.0,1000.0,C5H7O4,-1,c
alac__S[c],r_0571,(S)-2-Acetolactate,alac__S[c] + h[c] + nadph[c] --> 23dhmb[c] + nadp[c],Pantothenate and CoA Biosynthesis,0.0,1000.0,C5H7O4,-1,c
alac__S[c],r_0570,(S)-2-Acetolactate,h[c] + 2.0 pyr[c] --> alac__S[c] + co2[c],Pantothenate and CoA Biosynthesis,0.0,1000.0,C5H7O4,-1,c
alac__S[c],r_0083,(S)-2-Acetolactate,23dhmb[c] + nadp[c] <=> alac__S[c] + h[c] + nadph[c],"Valine, Leucine and Isoleucine Biosynthesis",-1000.0,1000.0,C5H7O4,-1,c
3hhdcoa[c],r_0258,(S)-3-Hydroxyhexadecanoyl-CoA,3hhdcoa[c] + nad[c] <=> 3ohdcoa[c] + h[c] + nadh[c],Fatty Acid Metabolism,-1000.0,1000.0,C37H63N7O18P3S,-3,c
3hhdcoa[c],r_0084,(S)-3-Hydroxyhexadecanoyl-CoA,3hhdcoa[c] <=> h2o[c] + hdd2coa[c],Fatty Acid Metabolism,-1000.0,1000.0,C37H63N7O18P3S,-3,c
hdd2coa[c],r_0385,trans-Hexadec-2-enoyl-CoA,fad[c] + pmtcoa[c] --> fadh2[c] + hdd2coa[c],Fatty Acid Metabolism,0.0,1000.0,C37H61N7O17P3S,-3,c
hdd2coa[c],r_0084,trans-Hexadec-2-enoyl-CoA,3hhdcoa[c] <=> h2o[c] + hdd2coa[c],Fatty Acid Metabolism,-1000.0,1000.0,C37H61N7O17P3S,-3,c
3mob[c],r_0174,3-Methyl-2-oxobutanoate,23dhmb[c] --> 3mob[c] + h2o[c],"Valine, Leucine and Isoleucine Biosynthesis",0.0,1000.0,C5H7O3,-1,c
3mob[c],r_0234,3-Methyl-2-oxobutanoate,3mob[c] + h2o[c] + mlthf[c] <=> 2dhp[c] + thf[c],Pantothenate and CoA Biosynthesis,-1000.0,1000.0,C5H7O3,-1,c
3mob[c],r_0087,3-Methyl-2-oxobutanoate,3mob[c] + accoa[c] + h2o[c] --> 3c3hmp[c] + coa[c] + h[c],"Valine, Leucine and Isoleucine Biosynthesis",0.0,1000.0,C5H7O3,-1,c
3mob[c],r_0180,3-Methyl-2-oxobutanoate,3mob[c] + glu__L[c] --> akg[c] + val__L[c],"Valine, Leucine and Isoleucine Biosynthesis",0.0,1000.0,C5H7O3,-1,c
3c3hmp[c],r_0087,3-Carboxy-3-hydroxy-4-methylpentanoate,3mob[c] + accoa[c] + h2o[c] --> 3c3hmp[c] + coa[c] + h[c],"Valine, Leucine and Isoleucine Biosynthesis",0.0,1000.0,C7H10O5,-2,c
3c3hmp[c],r_0260,3-Carboxy-3-hydroxy-4-methylpentanoate,2ippm[c] + h2o[c] <=> 3c3hmp[c],"Valine, Leucine and Isoleucine Biosynthesis",-1000.0,1000.0,C7H10O5,-2,c
e4p[c],r_0152,D-Erythrose 4-phosphate,e4p[c] + xu5p__D[c] <=> f6p[c] + g3p[c],Pentose Phosphate Pathway,-1000.0,1000.0,C4H8O7P,-1,c
e4p[c],r_0125,D-Erythrose 4-phosphate,g3p[c] + s7p[c] <=> e4p[c] + f6p[c],Pentose Phosphate Pathway,-1000.0,1000.0,C4H8O7P,-1,c
e4p[c],r_0102,D-Erythrose 4-phosphate,e4p[c] + h2o[c] + pep[c] --> 2dda7p[c] + h[c] + pi[c],Phenylalanine Tyrosine Tryptophan Biosynthesis,0.0,1000.0,C4H8O7P,-1,c
e4p[c],r_0723,D-Erythrose 4-phosphate,f6p[c] + g3p[c] <=> e4p[c] + xu5p__D[c],Pentose Phosphate Pathway,-1000.0,1000.0,C4H8O7P,-1,c
e4p[c],r_0088,D-Erythrose 4-phosphate,e4p[c] + h2o[c] + nad[c] <=> 4per[c] + 2.0 h[c] + nadh[c],Vitamin B6 Metabolism,-1000.0,1000.0,C4H8O7P,-1,c
e4p[c],r_0559,D-Erythrose 4-phosphate,fmnh2[c] + o2[c] <=> dmbzid[c] + e4p[c] + h2o[c],Riboflavin Metabolism,-1000.0,1000.0,C4H8O7P,-1,c
4per[c],r_0088,4-Phospho-D-erythronate,e4p[c] + h2o[c] + nad[c] <=> 4per[c] + 2.0 h[c] + nadh[c],Vitamin B6 Metabolism,-1000.0,1000.0,C4H7O8P,-2,c
4per[c],r_0527,4-Phospho-D-erythronate,4per[c] + nad[c] <=> h[c] + nadh[c] + ohpb[c],Vitamin B6 Metabolism,-1000.0,1000.0,C4H7O8P,-2,c
pphn[c],r_0089,Prephenate,h[c] + pphn[c] <=> co2[c] + h2o[c] + phpyr[c],Phenylalanine Tyrosine Tryptophan Biosynthesis,-1000.0,1000.0,C10H8O6,-2,c
pphn[c],r_0904,Prephenate,nad[c] + pphn[c] <=> 34hpp[c] + co2[c] + h[c] + nadh[c],Phenylalanine Tyrosine Tryptophan Biosynthesis,-1000.0,1000.0,C10H8O6,-2,c
pphn[c],r_0905,Prephenate,Largn[c] + oaa[c] <=> asp__L[c] + pphn[c],Phenylalanine Tyrosine Tryptophan Biosynthesis,-1000.0,1000.0,C10H8O6,-2,c
pphn[c],r_0265,Prephenate,chor[c] --> pphn[c],Phenylalanine Tyrosine Tryptophan Biosynthesis,0.0,1000.0,C10H8O6,-2,c
phpyr[c],r_0089,Phenylpyruvate,h[c] + pphn[c] <=> co2[c] + h2o[c] + phpyr[c],Phenylalanine Tyrosine Tryptophan Biosynthesis,-1000.0,1000.0,C9H7O3,-1,c
phpyr[c],r_1070,Phenylpyruvate,asp__L[c] + phpyr[c] <=> oaa[c] + phe__L[c],,-1000.0,1000.0,C9H7O3,-1,c
phpyr[c],r_0219,Phenylpyruvate,glu__L[c] + phpyr[c] <=> akg[c] + phe__L[c],Phenylalanine Tyrosine Tryptophan Biosynthesis,-1000.0,1000.0,C9H7O3,-1,c
ptrc[c],r_0090,Putrescine,h[c] + orn[c] --> co2[c] + ptrc[c],Arginine and Proline Metabolism,0.0,1000.0,C4H14N2,2,c
ptrc[c],r_0835,Putrescine,orn__D[c] <=> co2[c] + ptrc[c],[],-1000.0,1000.0,C4H14N2,2,c
ptrc[c],r_0223,Putrescine,agm[c] + h2o[c] --> ptrc[c] + urea[c],Arginine and Proline Metabolism,0.0,1000.0,C4H14N2,2,c
ptrc[c],r_0959,Putrescine,0.2614 ade[c] + 0.706188 ala__L[c] + 0.431004 arg__L[c] + 0.155232 asn__L[c] + 0.312228 asp__L[c] + 0.3586 csn[c] + 0.054684 cys__L[c] + 0.17052 gln__L[c] + 0.343392 glu__L[c] + 0.497448 gly[c] + 0.05 glycogen[c] + 0.3586 gua[c] + 0.124068 his__L[c] + 0.322224 ile__L[c] + 0.599172 leu__L[c] + 0.18816 lys__L[c] + 0.143472 met__L[c] + 0.39 pe_hs[c] + 4.86 phb[c] + 0.231672 phe__L[c] + 0.295764 pro__L[c] + 0.01 ptrc[c] + 0.3586 rna[c] + 0.34104 ser__L[c] + 0.30282 thr__L[c] + 0.0722 thym[c] + 0.081144 trp__L[c] + 0.134652 tyr__L[c] + 0.1892 ura[c] + 0.445704 val__L[c] --> biomass[c],Biomass,0.0,1000.0,C4H14N2,2,c
acACP[c],r_0091,Acetyl-ACP,acACP[c] + h[c] + malACP[c] --> ACP[c] + actACP[c] + co2[c],Fatty Acid Biosynthesis,0.0,1000.0,C13H22N2O7PSR,-1,c
acACP[c],r_0230,Acetyl-ACP,ACP[c] + accoa[c] <=> acACP[c] + coa[c],Fatty Acid Biosynthesis,-1000.0,1000.0,C13H22N2O7PSR,-1,c
actACP[c],r_0312,Acetoacetyl-ACP,actACP[c] + h[c] + nadph[c] <=> 3hbutACP[c] + nadp[c],Fatty Acid Biosynthesis,-1000.0,1000.0,C15H24N2O8PSR,-1,c
actACP[c],r_0617,Acetoacetyl-ACP,accoa[c] + h[c] + malACP[c] --> actACP[c] + co2[c] + coa[c],Fatty Acid Biosynthesis,0.0,1000.0,C15H24N2O8PSR,-1,c
actACP[c],r_0091,Acetoacetyl-ACP,acACP[c] + h[c] + malACP[c] --> ACP[c] + actACP[c] + co2[c],Fatty Acid Biosynthesis,0.0,1000.0,C15H24N2O8PSR,-1,c
glu__L[e],r_0092,L_Glutamate,glu__L[e] + h[e] <=> glu__L[c] + h[c],Transport,-1000.0,1000.0,C5H8NO4,-1,e
glu__L[e],r_0337,L_Glutamate,glu__L[e] <=> ,Exchange,-2.0,1000.0,C5H8NO4,-1,e
inost[c],r_0093,myo-Inositol,inost[c] <=> inost[e],Transport,-1000.0,1000.0,C6H12O6,0,c
inost[c],r_0172,myo-Inositol,inost[c] + nad[c] --> 2ins[c] + h[c] + nadh[c],Inositol Phosphate Metabolism,0.0,1000.0,C6H12O6,0,c
inost[e],r_0093,myo-Inositol,inost[c] <=> inost[e],Transport,-1000.0,1000.0,C6H12O6,0,e
inost[e],r_0338,myo-Inositol,inost[e] <=> ,Exchange,-0.01,1000.0,C6H12O6,0,e
succ[c],r_0479,Succinate,h2o[c] + suchms[c] <=> 2obut[c] + 2.0 h[c] + nh3[c] + succ[c],Cysteine and Methionine Metabolism,-1000.0,1000.0,C4H4O4,-2,c
succ[c],r_0519,Succinate,acac[c] + succoa[c] <=> aacoa[c] + succ[c],"PHB synthesis; Valine, leucine and isoleucine degradation; Butanoate metabolism",-1000.0,1000.0,C4H4O4,-2,c
succ[c],r_0347,Succinate,h2o[c] + sl26da[c] --> 26dap_LL[c] + succ[c],Lysine Biosynthesis,0.0,1000.0,C4H4O4,-2,c
succ[c],r_0480,Succinate,cys__L[c] + suchms[c] --> cyst__L[c] + h[c] + succ[c],Cysteine and Methionine Metabolism,0.0,1000.0,C4H4O4,-2,c
succ[c],r_0095,Succinate,fad[c] + succ[c] <=> fadh2[c] + fum[c],TCA Cycle,-1000.0,1000.0,C4H4O4,-2,c
succ[c],r_0094,Succinate,atp[c] + coa[c] + succ[c] <=> adp[c] + pi[c] + succoa[c],Sulfur Metabolism; Purine Metabolism,-1000.0,1000.0,C4H4O4,-2,c
succ[c],r_0239,Succinate,h2s[c] + suchms[c] <=> h[c] + hcys__L[c] + succ[c],Cysteine and Methionine Metabolism,-1000.0,1000.0,C4H4O4,-2,c
succ[c],r_0471,Succinate,h2o[c] + nadp[c] + sucsal[c] --> 2.0 h[c] + nadph[c] + succ[c],Nitrogen Metabolism,0.0,1000.0,C4H4O4,-2,c
succ[c],r_0112,Succinate,2.0 h[e] + succ[e] --> 2.0 h[c] + succ[c],Transport,0.0,1000.0,C4H4O4,-2,c
fad[c],r_0555,Flavin adenine dinucleotide oxidized,fad[c] + h2o[c] <=> amp[c] + fmn[c],Riboflavin Metabolism,-1000.0,1000.0,C27H31N9O15P2,-2,c
fad[c],r_0350,Flavin adenine dinucleotide oxidized,dccoa[c] + fad[c] <=> dc2coa[c] + fadh2[c],Fatty Acid Metabolism,-1000.0,1000.0,C27H31N9O15P2,-2,c
fad[c],r_0393,Flavin adenine dinucleotide oxidized,ddcacoa[c] + fad[c] + h[c] <=> dd2coa[c] + fadh2[c],Fatty Acid Metabolism,-1000.0,1000.0,C27H31N9O15P2,-2,c
fad[c],r_0289,Flavin adenine dinucleotide oxidized,btcoa[c] + fad[c] <=> b2coa[c] + fadh2[c],Fatty Acid Metabolism,-1000.0,1000.0,C27H31N9O15P2,-2,c
fad[c],r_0385,Flavin adenine dinucleotide oxidized,fad[c] + pmtcoa[c] --> fadh2[c] + hdd2coa[c],Fatty Acid Metabolism,0.0,1000.0,C27H31N9O15P2,-2,c
fad[c],r_0873,Flavin adenine dinucleotide oxidized,fad[c] + h2o[c] + sql[c] <=> fadh2[c] + hdsl[c],[],-1000.0,1000.0,C27H31N9O15P2,-2,c
fad[c],r_0303,Flavin adenine dinucleotide oxidized,fadh2[c] + q[c] <=> fad[c] + qh2[c],Oxidative Phosphorylation,-1000.0,1000.0,C27H31N9O15P2,-2,c
fad[c],r_0095,Flavin adenine dinucleotide oxidized,fad[c] + succ[c] <=> fadh2[c] + fum[c],TCA Cycle,-1000.0,1000.0,C27H31N9O15P2,-2,c
fad[c],r_0458,Flavin adenine dinucleotide oxidized,fad[c] + occoa[c] <=> fadh2[c] + oc2coa[c],Fatty Acid Metabolism,-1000.0,1000.0,C27H31N9O15P2,-2,c
fad[c],r_0387,Flavin adenine dinucleotide oxidized,fad[c] + hxcoa[c] <=> fadh2[c] + hx2coa[c],Fatty Acid Metabolism,-1000.0,1000.0,C27H31N9O15P2,-2,c
fad[c],r_0430,Flavin adenine dinucleotide oxidized,fad[c] + tdcoa[c] <=> fadh2[c] + td2coa[c],Fatty Acid Metabolism,-1000.0,1000.0,C27H31N9O15P2,-2,c
fad[c],r_0389,Flavin adenine dinucleotide oxidized,atp[c] + fmn[c] --> fad[c] + ppi[c],Riboflavin Metabolism,0.0,1000.0,C27H31N9O15P2,-2,c
fadh2[c],r_0350,Flavin adenine dinucleotide reduced,dccoa[c] + fad[c] <=> dc2coa[c] + fadh2[c],Fatty Acid Metabolism,-1000.0,1000.0,C27H33N9O15P2,-2,c
fadh2[c],r_0393,Flavin adenine dinucleotide reduced,ddcacoa[c] + fad[c] + h[c] <=> dd2coa[c] + fadh2[c],Fatty Acid Metabolism,-1000.0,1000.0,C27H33N9O15P2,-2,c
fadh2[c],r_0289,Flavin adenine dinucleotide reduced,btcoa[c] + fad[c] <=> b2coa[c] + fadh2[c],Fatty Acid Metabolism,-1000.0,1000.0,C27H33N9O15P2,-2,c
fadh2[c],r_0385,Flavin adenine dinucleotide reduced,fad[c] + pmtcoa[c] --> fadh2[c] + hdd2coa[c],Fatty Acid Metabolism,0.0,1000.0,C27H33N9O15P2,-2,c
fadh2[c],r_0873,Flavin adenine dinucleotide reduced,fad[c] + h2o[c] + sql[c] <=> fadh2[c] + hdsl[c],[],-1000.0,1000.0,C27H33N9O15P2,-2,c
fadh2[c],r_0303,Flavin adenine dinucleotide reduced,fadh2[c] + q[c] <=> fad[c] + qh2[c],Oxidative Phosphorylation,-1000.0,1000.0,C27H33N9O15P2,-2,c
fadh2[c],r_0095,Flavin adenine dinucleotide reduced,fad[c] + succ[c] <=> fadh2[c] + fum[c],TCA Cycle,-1000.0,1000.0,C27H33N9O15P2,-2,c
fadh2[c],r_0458,Flavin adenine dinucleotide reduced,fad[c] + occoa[c] <=> fadh2[c] + oc2coa[c],Fatty Acid Metabolism,-1000.0,1000.0,C27H33N9O15P2,-2,c
fadh2[c],r_0387,Flavin adenine dinucleotide reduced,fad[c] + hxcoa[c] <=> fadh2[c] + hx2coa[c],Fatty Acid Metabolism,-1000.0,1000.0,C27H33N9O15P2,-2,c
fadh2[c],r_0430,Flavin adenine dinucleotide reduced,fad[c] + tdcoa[c] <=> fadh2[c] + td2coa[c],Fatty Acid Metabolism,-1000.0,1000.0,C27H33N9O15P2,-2,c
utp[c],r_0296,UTP,atp[c] + udp[c] <=> adp[c] + utp[c],Pyrimidine Metabolism,-1000.0,1000.0,C9H12N2O15P3,-3,c
utp[c],r_0990,UTP,gal1p[c] + utp[c] <=> ppi[c] + udpgal[c],,-1000.0,1000.0,C9H12N2O15P3,-3,c
utp[c],r_0787,UTP,acgam1p[c] + utp[c] <=> ppi[c] + uacgam[c],Amino sugar and nucleotide sugar metabolism,-1000.0,1000.0,C9H12N2O15P3,-3,c
utp[c],r_0624,UTP,atp[c] + nh3[c] + utp[c] --> adp[c] + ctp[c] + h[c] + pi[c],Pyrimidine Metabolism,0.0,1000.0,C9H12N2O15P3,-3,c
utp[c],r_0397,UTP,ctp[c] + h2o[c] --> nh3[c] + utp[c],Pyrimidine Metabolism,0.0,1000.0,C9H12N2O15P3,-3,c
utp[c],r_0096,UTP,2.6 atp[c] + ctp[c] + gtp[c] + 1.6 h2o[c] + utp[c] --> 1.6 adp[c] + 1.6 h[c] + 1.6 pi[c] + 4.0 ppi[c] + 4.0 rna[c],Pyrimidine Metabolism,0.0,1000.0,C9H12N2O15P3,-3,c
utp[c],r_0732,UTP,nrp[c] + utp[c] <=> ppi[c] + unrp[c],[],-1000.0,1000.0,C9H12N2O15P3,-3,c
utp[c],r_0216,UTP,atp[c] + gln__L[c] + h2o[c] + utp[c] --> adp[c] + ctp[c] + glu__L[c] + 2.0 h[c] + pi[c],Pyrimidine Metabolism,0.0,1000.0,C9H12N2O15P3,-3,c
utp[c],r_0623,UTP,h2o[c] + utp[c] --> ppi[c] + ump[c],Pyrimidine Metabolism,0.0,1000.0,C9H12N2O15P3,-3,c
utp[c],r_0886,UTP,g1p[c] + utp[c] <=> ppi[c] + udpg[c],Pentose and glucuronate interconversions,-1000.0,1000.0,C9H12N2O15P3,-3,c
rna[c],r_0096,RNA,2.6 atp[c] + ctp[c] + gtp[c] + 1.6 h2o[c] + utp[c] --> 1.6 adp[c] + 1.6 h[c] + 1.6 pi[c] + 4.0 ppi[c] + 4.0 rna[c],Pyrimidine Metabolism,0.0,1000.0,,-3,c
rna[c],r_0959,RNA,0.2614 ade[c] + 0.706188 ala__L[c] + 0.431004 arg__L[c] + 0.155232 asn__L[c] + 0.312228 asp__L[c] + 0.3586 csn[c] + 0.054684 cys__L[c] + 0.17052 gln__L[c] + 0.343392 glu__L[c] + 0.497448 gly[c] + 0.05 glycogen[c] + 0.3586 gua[c] + 0.124068 his__L[c] + 0.322224 ile__L[c] + 0.599172 leu__L[c] + 0.18816 lys__L[c] + 0.143472 met__L[c] + 0.39 pe_hs[c] + 4.86 phb[c] + 0.231672 phe__L[c] + 0.295764 pro__L[c] + 0.01 ptrc[c] + 0.3586 rna[c] + 0.34104 ser__L[c] + 0.30282 thr__L[c] + 0.0722 thym[c] + 0.081144 trp__L[c] + 0.134652 tyr__L[c] + 0.1892 ura[c] + 0.445704 val__L[c] --> biomass[c],Biomass,0.0,1000.0,,-3,c
dhap[c],r_0849,Dihydroxyacetone phosphate,nadp[c] + sng3p[c] --> dhap[c] + h[c] + nadph[c],Glycerophospholipid metabolism,0.0,1000.0,C3H6O6P,-1,c
dhap[c],r_0846,Dihydroxyacetone phosphate,qun[c] + sng3p[c] --> dhap[c] + hqn[c],[],0.0,1000.0,C3H6O6P,-1,c
dhap[c],r_1050,Dihydroxyacetone phosphate,rml1p[c] <=> dhap[c] + lald__L[c],,-1000.0,1000.0,C3H6O6P,-1,c
dhap[c],r_0134,Dihydroxyacetone phosphate,d5kgp[c] --> dhap[c] + msa[c],Inositol Phosphate Metabolism,0.0,1000.0,C3H6O6P,-1,c
dhap[c],r_1039,Dihydroxyacetone phosphate,fc1p[c] <=> dhap[c] + lald__L[c],,-1000.0,1000.0,C3H6O6P,-1,c
dhap[c],r_0858,Dihydroxyacetone phosphate,dhap[c] <=> mthgxl[c] + pi[c],Propanoate metabolism,-1000.0,1000.0,C3H6O6P,-1,c
dhap[c],r_0097,Dihydroxyacetone phosphate,dhap[c] <=> g3p[c],Glycolysis / Gluconeogenesis,-1000.0,1000.0,C3H6O6P,-1,c
dhap[c],r_0278,Dihydroxyacetone phosphate,fdp[c] <=> dhap[c] + g3p[c],Glycolysis / Gluconeogenesis,-1000.0,1000.0,C3H6O6P,-1,c
dhap[c],r_0529,Dihydroxyacetone phosphate,dhap[c] + iasp[c] --> 2.0 h2o[c] + h[c] + pi[c] + quln[c],Nicotinate and Nicotinamide,0.0,1000.0,C3H6O6P,-1,c
dhap[c],r_0850,Dihydroxyacetone phosphate,nad[c] + sng3p[c] --> dhap[c] + h[c] + nadh[c],Glycerophospholipid metabolism,0.0,1000.0,C3H6O6P,-1,c
dhap[c],r_0863,Dihydroxyacetone phosphate,dha[c] + pep[c] <=> dhap[c] + pyr[c],[],-1000.0,1000.0,C3H6O6P,-1,c
gmp[c],r_0098,GMP,atp[c] + gmp[c] <=> adp[c] + gdp[c],Purine Metabolism,-1000.0,1000.0,C10H13N5O8P,-1,c
gmp[c],r_0417,GMP,gmp[c] + h2o[c] --> gsn[c] + h[c] + pi[c],Purine Metabolism,0.0,1000.0,C10H13N5O8P,-1,c
gmp[c],r_0355,GMP,gua[c] + prpp[c] <=> gmp[c] + ppi[c],Purine Metabolism,-1000.0,1000.0,C10H13N5O8P,-1,c
gmp[c],r_0703,GMP,atp[c] + nh3[c] + xmp[c] --> amp[c] + gmp[c] + ppi[c],Purine Metabolism,0.0,1000.0,C10H13N5O8P,-1,c
gmp[c],r_0452,GMP,atp[c] + gln__L[c] + h2o[c] + xmp[c] --> amp[c] + glu__L[c] + gmp[c] + h[c] + ppi[c],Purine Metabolism,0.0,1000.0,C10H13N5O8P,-1,c
gmp[c],r_0368,GMP,agdpcbi[c] + rdmbzi[c] --> adocbl[c] + gmp[c],Porphyrin Metabolism,0.0,1000.0,C10H13N5O8P,-1,c
gmp[c],r_0698,GMP,gtp[c] + h2o[c] --> gmp[c] + ppi[c],Purine Metabolism,0.0,1000.0,C10H13N5O8P,-1,c
dgdp[c],r_0100,dGDP,atp[c] + dgdp[c] <=> adp[c] + dgtp[c],Purine Metabolism,-1000.0,1000.0,C10H13N5O10P2,-2,c
dgdp[c],r_0697,dGDP,gdp[c] + trdrd[c] --> dgdp[c] + h2o[c] + trdox[c],Purine Metabolism,0.0,1000.0,C10H13N5O10P2,-2,c
dgdp[c],r_0298,dGDP,atp[c] + dgmp[c] <=> adp[c] + dgdp[c],Purine Metabolism,-1000.0,1000.0,C10H13N5O10P2,-2,c
25aics[c],r_0101,(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate,25aics[c] <=> aicar[c] + fum[c],Purine Metabolism,-1000.0,1000.0,C13H16N4O12P,-3,c
25aics[c],r_0131,(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate,5aizc[c] + asp__L[c] + atp[c] <=> 25aics[c] + adp[c] + 2.0 h[c] + pi[c],Purine Metabolism,-1000.0,1000.0,C13H16N4O12P,-3,c
aicar[c],r_0101,5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide,25aics[c] <=> aicar[c] + fum[c],Purine Metabolism,-1000.0,1000.0,C9H14N4O8P,-1,c
aicar[c],r_0135,5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide,gln__L[c] + prlp[c] --> aicar[c] + eig3p[c] + glu__L[c] + h[c],Histidine Metabolism,0.0,1000.0,C9H14N4O8P,-1,c
aicar[c],r_0415,5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide,10fthf[c] + aicar[c] --> fprica[c] + thf[c],Purine Metabolism,0.0,1000.0,C9H14N4O8P,-1,c
aicar[c],r_0692,5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide,aicar[c] + ppi[c] <=> 5a4icam[c] + prpp[c],Purine Metabolism,-1000.0,1000.0,C9H14N4O8P,-1,c
histd[c],r_0103,L-Histidinol,h2o[c] + histd[c] + 2.0 nad[c] --> 3.0 h[c] + his__L[c] + 2.0 nadh[c],Histidine Metabolism,0.0,1000.0,C6H12N3O,1,c
histd[c],r_0279,L-Histidinol,h2o[c] + hisp[c] --> h[c] + histd[c] + pi[c],Histidine Metabolism,0.0,1000.0,C6H12N3O,1,c
histd[c],r_0599,L-Histidinol,histd[c] + nad[c] --> h[c] + histda[c] + nadh[c],Histidine Metabolism,0.0,1000.0,C6H12N3O,1,c
his__L[c],r_0601,L-Histidine,h2o[c] + histda[c] + nad[c] --> 2.0 h[c] + his__L[c] + nadh[c],Histidine Metabolism,0.0,1000.0,C6H9N3O2,0,c
his__L[c],r_0103,L-Histidine,h2o[c] + histd[c] + 2.0 nad[c] --> 3.0 h[c] + his__L[c] + 2.0 nadh[c],Histidine Metabolism,0.0,1000.0,C6H9N3O2,0,c
his__L[c],r_0600,L-Histidine,amet[c] + his__L[c] --> Npmehis[c] + ahcys[c],Histidine Metabolism,0.0,1000.0,C6H9N3O2,0,c
his__L[c],r_0109,L-Histidine,his__L[c] --> h[c] + nh3[c] + urcan[c],Histidine Metabolism,0.0,1000.0,C6H9N3O2,0,c
his__L[c],r_0377,L-Histidine,atp[c] + h[c] + his__L[c] + trnahis[c] --> amp[c] + histrna[c] + ppi[c],Histidine Metabolism,0.0,1000.0,C6H9N3O2,0,c
